carpark_id,area,address,x_coordinate,y_coordinate,latitude,longitude,total_lots,agency,dataset
MN2,KALLANG,BLKS 119/124 MCNAIR ROAD,30565.2223,33368.7671,1.3180496887521358,103.8563684203736,303.0,HDB,hdb
MNM,KALLANG,BLK 113 MCNAIR ROAD,30951.0578,33699.6625,1.321042154795734,103.85983538215314,453.0,HDB,hdb
MNRM,KALLANG,BLK 108A MCNAIR ROAD,30906.0026,33644.1601,1.3205402150734105,103.85943053232852,355.0,HDB,hdb
MP1,MARINE PARADE,BLK 1 TO 4 MARINE TERRACE,37371.0903,31905.8597,1.3048183599520138,103.91752217325165,253.0,HDB,hdb
MP12,MARINE PARADE,BLK 72 TO 76 MARINE DRIVE,36262.5434,31721.8625,1.3031546710952773,103.90756132229325,220.0,HDB,hdb
MP13,MARINE PARADE,BLK 78 & 79 MARINE DRIVE,36406.0703,31559.5098,1.301686373156584,103.90885093288675,396.0,HDB,hdb
MP14,MARINE PARADE,BLK 81/82 MARINE PARADE ROAD,36194.5872,31654.4656,1.3025451758066604,103.90695068730781,60.0,HDB,hdb
MP15,MARINE PARADE,BLK 83/87 MARINE PARADE ROAD,36086.4038,31669.644,1.3026824721868335,103.90597861451549,23.0,HDB,hdb
MP16,MARINE PARADE,BLK 84 TO 86 MARINE PARADE ROAD,36149.1148,31581.2922,1.301883433865292,103.90654207816098,22.0,HDB,hdb
MP17,MARINE PARADE,BLK 51 MARINE TERRACE,37231.475,32107.329,1.306640417317319,103.916267725607,154.0,HDB,hdb
MP19,MARINE PARADE,BLK 89 MARINE PARADE CENTRAL,36133.3286,31515.2207,1.301285911111801,103.90640021486173,511.0,HDB,hdb
MP1M,MARINE PARADE,BLK 65A MARINE DRIVE,36524.3349,31701.1168,1.3029669835986282,103.90991363196858,522.0,HDB,hdb
MP2,MARINE PARADE,BLK 5 TO 8 MARINE TERRACE,37274.8789,31840.2031,1.3042246143882699,103.91665765027,382.0,HDB,hdb
MP2M,MARINE PARADE,BLK 35A MARINE CRESCENT,36854.4147,31775.1611,1.3036365210364356,103.91287956925594,820.0,HDB,hdb
MP3M,MARINE PARADE,BLK 12A MARINE TERRACE,37128.3266,31854.8695,1.3043572955307299,103.9153408153672,546.0,HDB,hdb
MP4M,MARINE PARADE,BLK 16A MARINE TERRACE,37001.0531,31814.983,1.303996613677369,103.91419719336592,302.0,HDB,hdb
MP5,MARINE PARADE,BLK 52/57 MARINE TERRACE,37220.0664,32048.6387,1.3061096468902569,103.91616519665847,206.0,HDB,hdb
MP5M,MARINE PARADE,BLK 47A MARINE CRESCENT,36809.7582,31975.4666,1.3054480243950732,103.91247836691649,358.0,HDB,hdb
MP5S,MARINE PARADE,BLK 45 MARINE CRESCENT,36819.8751,31889.6622,1.3046720374995606,103.91256924764082,80.0,HDB,hdb
MP6,MARINE PARADE,BLK 50/50A/53 MARINE TERRACE,37244.1328,31980.8496,1.3054965796249203,103.91638142426865,122.0,HDB,hdb
MP7,MARINE PARADE,BLK 54/55/56/58/59 MARINE TERRACE,37055.7578,31990.209,1.3055812783399696,103.91468879090584,250.0,HDB,hdb
MR4,KALLANG,BLK 7 KING GEORGE AVENUE,30966.4004,32248.0234,1.3079140431771652,103.8599731043318,35.0,HDB,hdb
MR5,KALLANG,"BLK 804/805, 809 MAUDE ROAD",31057.5078,32274.7238,1.3081555032749435,103.86079175042093,105.0,HDB,hdb
MR6,KALLANG,BLK 8 FRENCH ROAD,31029.1022,32165.4648,1.3071674063050989,103.860536501889,105.0,HDB,hdb
MR7,KALLANG,BLK 801/802 FRENCH ROAD,31013.0397,32209.1946,1.3075628847261747,103.8603921769383,105.0,HDB,hdb
N0006,OUTRAM,NEIL ROAD OFF STREET,28956.460900038568,29088.252199841896,1.2793383109971352,103.84191274173004,15.0,URA,lta
N0012,KALLANG,NORTH BRIDGE ROAD MARKET OFF STREET,31365.12360003778,32045.513399890286,1.3060825735308885,103.86355580061468,4.0,URA,lta
N0013,DOWNTOWN CORE,NORTH BRIDGE ROAD OFF STREET,30596.202000037054,31417.194999880026,1.3004003577425163,103.85664662586295,0.0,URA,lta
N12L,,,,,,,4.0,HDB,hdb
NBRM,KALLANG,BLK 13 NORTH BRIDGE ROAD MSCP,31304.4327,31815.6323,1.3040036166790818,103.86301043995836,395.0,HDB,hdb
NT1,TAMPINES,BLK 601 TAMPINES AVENUE 9,39457.9515,38139.8942,1.3611959653243422,103.93627591213452,469.0,HDB,hdb
NT12,TAMPINES,BLK 662 TAMPINES STREET 64,39145.7911,39063.0552,1.3695448100447907,103.933471291194,465.0,HDB,hdb
NT13,TAMPINES,BLK 660 TAMPINES STREET 64,39215.9628,38841.7874,1.367543719584096,103.93410174872746,260.0,HDB,hdb
NT2,TAMPINES,BLK 605 TAMPINES STREET 61,39470.0333,38235.2559,1.3620583764717364,103.93638451166723,601.0,HDB,hdb
NT3,TAMPINES,BLK 609 TAMPINES NORTH DRIVE 1,39463.3913,38452.666,1.3640245552539123,103.93632491244499,796.0,HDB,hdb
NT4,TAMPINES,BLK 613 TAMPINES NORTH DRIVE 1,39453.5479,38608.266,1.3654317476675604,103.93623652273267,528.0,HDB,hdb
NT5,TAMPINES,BLK 618 TAMPINES STREET 61,39861.432,38191.3771,1.3616613990271371,103.9399014697318,1489.0,HDB,hdb
NT6,TAMPINES,BLK 647 TAMPINES STREET 62,40071.7965,38819.0019,1.3673373187590008,103.94179198726476,502.0,HDB,hdb
NT6L,TAMPINES,BLK 647 TAMPINES STREET 62,40022.4095,38900.4834,1.368074227174044,103.94134824452101,6.0,HDB,hdb
NT7,TAMPINES,BLK 646 TAMPINES STREET 62,40204.2581,38671.6502,1.366004670620978,103.9429821841097,383.0,HDB,hdb
NT7L,TAMPINES,BLK 646 TAMPINES STREET 62,40166.8931,38573.2629,1.3651149080077425,103.94264639424618,4.0,HDB,hdb
NT8,TAMPINES,BLK 634/ 629 TAMPINES NORTH DRIVE 2,39893.7093,38667.9402,1.365971245260869,103.9401916925832,1377.0,HDB,hdb
NT9,TAMPINES,BLK 641 TAMPINES STREET 62,40335.8086,38749.5219,1.3667088585914036,103.94416428611494,862.0,HDB,hdb
NTL,TAMPINES,BLK 601 - 605A/D TAMPINES AVENUE 9/ STREET 61,39437.1163,38289.5513,1.3625494166235737,103.93608875149356,19.0,HDB,hdb
O0028,OUTRAM,OUTRAM ROAD OFF STREET,28235.029300039227,29645.77929985099,1.284380404146159,103.83543041047004,39.0,URA,lta
P0013,DOWNTOWN CORE,PRINCE EDWARD ROAD - SHENTON WAY OFF STREET,29655.251900038787,28623.25699983433,1.2751330286026736,103.84819161849495,8.0,URA,lta
P0048,OUTRAM,PEARL BANK OFF STREET,28803.445200040194,29531.662199849157,1.2833483597834672,103.84053784909122,18.0,URA,lta
P0054,QUEENSTOWN,PASIR PANJANG FOOD CENTRE OFF STREET,23324.796100039297,28741.225299836264,1.276199590285395,103.79131016138153,58.0,URA,lta
P0075,KALLANG,PENHAS ROAD - LAVENDER STREET OFF STREET,31277.079600038596,32478.03779989732,1.3099941806456645,103.86276472942548,12.0,URA,lta
P0093,QUEENSTOWN,PASIR PANJANG ROAD OFF STREET,23808.91840003882,28797.033999837164,1.2767043723268199,103.79566016940372,19.0,URA,lta
P0094,QUEENSTOWN,PASIR PANJANG ROAD - SOUTH BUONA VISTA ROAD,22689.582100038537,29040.078099841117,1.278902209141637,103.78560248250301,26.0,URA,lta
P0096,ORCHARD,PENANG ROAD OFF STREET,28980.106200037622,31351.767699878896,1.29980874920638,103.84212527391578,21.0,URA,lta
P0106,QUEENSTOWN,PASIR PANJANG ROAD- CLEMENTI ROAD OFF ST,20744.51880003968,30443.9422998641,1.2915978691049539,103.76812504370315,48.0,URA,lta
P0109,PASIR RIS,PASIR RIS PARK CAR PARK E OFF STREET,40305.534000037725,40727.439296090015,1.3845964153673076,103.94389307173311,0.0,URA,lta
P0111,ROCHOR,PAHANG STREET OFF STREET,31065.74040003842,31567.50329988244,1.301759650174214,103.86086565472472,32.0,URA,lta
P0113,QUEENSTOWN,PASIR PANJANG FOOD CENTRE (TEMP) OFF ST,23454.367200038076,28648.107499834747,1.2753574846084121,103.79247441821592,76.0,URA,lta
P0117,DOWNTOWN CORE,PECK SEAH STREET OFF STREET,29329.791700037345,28882.030199838555,1.2774732980425016,103.84526725130084,145.0,URA,lta
P1,PUNGGOL,BLK 196 PUNGGOL FIELD,36202.3912,42357.2043,1.3993368546917764,103.90702372583482,314.0,HDB,hdb
P11,JURONG EAST,BLK 416 PANDAN GARDENS,18544.4873,33717.7282,1.321204214426874,103.74835585800413,49.0,HDB,hdb
P12,JURONG EAST,BLK 415 PANDAN GARDENS,18526.4824,33647.3125,1.3205673948612164,103.74819409636507,153.0,HDB,hdb
P13,JURONG EAST,BLK 401/402 PANDAN GARDENS,18772.8516,33660.8789,1.32069015976828,103.75040784611791,164.0,HDB,hdb
P14,JURONG EAST,BLK 403/408 PANDAN GARDENS,18635.6875,33513.0954,1.3193536177884093,103.74917540107634,765.0,HDB,hdb
P15,JURONG EAST,BLK 413 PANDAN GARDENS,18521.3692,33566.3085,1.3198348225460355,103.74814817657057,90.0,HDB,hdb
P16,JURONG EAST,BLK 412/414 PANDAN GARDENS,18411.9297,33571.571,1.3198823805928215,103.74716480513705,150.0,HDB,hdb
P17,JURONG EAST,BLK 409/411 PANDAN GARDENS,18436.3162,33454.2597,1.3188214674823946,103.74738396670357,135.0,HDB,hdb
P2,PUNGGOL,BLK 199 PUNGGOL FIELD,36091.6693,42442.0964,1.4001046189481625,103.90602882381455,293.0,HDB,hdb
P3,PUNGGOL,BLK 101 PUNGGOL FIELD,36063.3675,42259.892,1.3984568370825314,103.90577445865635,658.0,HDB,hdb
P34L,PUNGGOL,PUNGGOL ROAD,36246.7526,42930.9252,1.4045253632063053,103.90742251192135,277.0,HDB,hdb
P35L,PUNGGOL,PUNGGOL CENTRAL,36269.0157,42678.4287,1.4022418712257227,103.90762249223593,20.0,HDB,hdb
P4,PUNGGOL,BLK 105 EDGEFIELD PLAINS,36046.5051,42123.9201,1.3972271617557055,103.90562289882669,411.0,HDB,hdb
P40L,PASIR RIS,BLK 740 TO 745 PASIR RIS STREET 71,39419.6994,40009.1936,1.3781012289973877,103.93593291083164,6.0,HDB,hdb
P5,PUNGGOL,BLK 107 PUNGGOL FIELD,36271.1939,42085.2693,1.396877554712999,103.90764189630674,520.0,HDB,hdb
P5L,PUNGGOL,BLK 106A PUNGGOL FIELD,36283.2687,42152.2969,1.397483724279977,103.90775041709175,4.0,HDB,hdb
P6,PUNGGOL,BLK 109 PUNGGOL FIELD,36473.7909,41918.4197,1.3953685695565603,103.90946234340264,547.0,HDB,hdb
P6L,PUNGGOL,BLK 109B PUNGGOL FIELD,36543.1672,41943.8193,1.3955982538271992,103.91008575182195,6.0,HDB,hdb
P7,PUNGGOL,BLK 119 EDGEFIELD PLAINS,36140.7994,41924.977,1.395427966897407,103.90647015288697,896.0,HDB,hdb
P71L,PUNGGOL,BLK 684A & 684B EDGEDALE PLAINS,37190.4782,42765.7878,1.4030316355351902,103.91590261360946,5.0,HDB,hdb
P73L,PUNGGOL,BLK 229A & 229B SUMANG LANE,34524.5777,42733.2272,1.4027378966441444,103.89194729925192,4.0,HDB,hdb
P8,PUNGGOL,BLK 126 EDGEDALE PLAINS,36635.3349,41792.3558,1.394228446238067,103.91091390677042,379.0,HDB,hdb
P88L,PUNGGOL,BLK 430 NORTHSHORE DRIVE,36630.6431,44360.7121,1.417455716266433,103.91087251352258,8.0,HDB,hdb
P89L,PUNGGOL,BLK 437A NORTHSHORE DRIVE,36745.5336,44568.9948,1.419339313044051,103.91190496880934,7.0,HDB,hdb
P9,PUNGGOL,BLK 128 PUNGGOL FIELD WALK,36816.0197,41648.1136,1.3929239184124922,103.91253745829592,382.0,HDB,hdb
PD8W,WOODLANDS,BLK 883A WOODLANDS ST 82,23295.7544,47198.0451,1.4431164400349494,103.79104630681391,290.0,HDB,hdb
PDC4,CHOA CHU KANG,BLK 475 CHOA CHU KANG AVENUE 3,17475.2563,39985.5474,1.3778877152433913,103.73874607750489,178.0,HDB,hdb
PDC5,CHOA CHU KANG,BLK 533A CHOA CHU KANG ST 51,17989.9222,41499.0296,1.391575269300993,103.74337020617482,185.0,HDB,hdb
PDJ3,JURONG WEST,BLK 399 YUNG SHENG ROAD,15435.0187,35211.8516,1.3347153913634897,103.72041507700816,212.0,HDB,hdb
PDJ7,JURONG WEST,BLK 762A JURONG WEST ST 75,12930.5286,36787.2543,1.348961590640251,103.69791006448088,316.0,HDB,hdb
PDL2,PUNGGOL,681 PUNGGOL DR,36878.2862,42747.5714,1.4028669910573803,103.91309730699777,278.0,HDB,hdb
PDP4,BUKIT PANJANG,BLK 446A FAJAR ROAD,21106.05,40635.5878,1.3837675231487245,103.77137123961244,167.0,HDB,hdb
PDP5,BUKIT PANJANG,BLK 524A JELAPANG ROAD,20516.3308,40817.8945,1.3854160932518795,103.76607212381168,140.0,HDB,hdb
PDQ5,QUEENSTOWN,BLK 57 DAWSON RD,25514.1791,30563.4425,1.292679329769361,103.81098242424252,135.0,HDB,hdb
PDR2,PASIR RIS,BLK 258 PASIR RIS ST 21,42604.5156,38773.6442,1.3669259778172504,103.96455015442594,222.0,HDB,hdb
PDR6,PASIR RIS,BLK 624A ELIAS ROAD,40065.8952,39988.2066,1.3779111716188202,103.94173943625067,251.0,HDB,hdb
PDR7,PASIR RIS,BLK 734 PASIR RIS ST 72,39453.4352,40190.3477,1.3797395060386983,103.9362361216365,169.0,HDB,hdb
PDS1,SENGKANG,BLK 118 RIVERVALE DR,35624.873,40823.859,1.38546999828579,103.90183385802798,346.0,HDB,hdb
PDT8,TAMPINES,BLK 866A TAMPINES ST 83,39261.5396,37495.72,1.3553703676578694,103.93451077983535,45.0,HDB,hdb
PDW5,WOODLANDS,BLK 548 WOODLANDS DR 44,23640.69,45832.6288,1.4307681685236948,103.7941461022233,270.0,HDB,hdb
PDW7,WOODLANDS,BLK 768 WOODLANDS AVE 6,24076.3392,47457.4236,1.445462284938923,103.79806059149975,171.0,HDB,hdb
PDW8,WOODLANDS,BLK 888A WOODLANDS DR 50,23752.5835,46647.3671,1.4381363820727737,103.79515144765338,390.0,HDB,hdb
PL10,PUNGGOL,BLK 174 PUNGGOL FIELD,36567.6957,42059.8507,1.3966475919364,103.91030619395787,560.0,HDB,hdb
PL11,PUNGGOL,BLK 175 PUNGGOL FIELD,36383.4393,42222.0385,1.3981144128367358,103.90865055016039,548.0,HDB,hdb
PL12,PUNGGOL,BLK 137 EDGEDALE PLAINS,36467.5455,41586.9263,1.392370666728483,103.90940612733498,747.0,HDB,hdb
PL13,PUNGGOL,BLK 131 EDGEDALE PLAINS,36576.967,41721.609,1.3935886554890804,103.91038940445063,375.0,HDB,hdb
PL14,PUNGGOL,BLK 292 PUNGGOL CENTRAL,35982.6704,42695.5596,1.4023968775457856,103.90504945007166,741.0,HDB,hdb
PL15,PUNGGOL,BLK 171 EDGEDALE PLAINS,36821.298,41862.4746,1.3948625188764772,103.91258495275902,500.0,HDB,hdb
PL16,PUNGGOL,BLK 180 EDGEFIELD PLAINS,36463.3164,42276.7143,1.3986088574081854,103.90936832589114,153.0,HDB,hdb
PL17,PUNGGOL,BLK 642 PUNGGOL DRIVE,37244.6093,42288.7308,1.3987172907709327,103.9163888739782,609.0,HDB,hdb
PL18,PUNGGOL,BLK 162 PUNGGOL CENTRAL,37013.9934,41998.5248,1.3960928474761454,103.91431651502297,615.0,HDB,hdb
PL19,PUNGGOL,"BLK 186-188,190-192 PUNGGOL CENTRAL",36545.1733,42395.6863,1.3996847723542276,103.91010391091966,291.0,HDB,hdb
PL20,PUNGGOL,BLK 638 PUNGGOL DRIVE,37111.8432,42381.4517,1.3995558665879668,103.91519589302487,617.0,HDB,hdb
PL21,PUNGGOL,BLK 166 PUNGGOL CENTRAL,37141.8926,41874.4571,1.3949707847951496,103.91546575186779,615.0,HDB,hdb
PL22,PUNGGOL,BLK 644 PUNGGOL CENTRAL,37191.4597,42180.6537,1.3977398982918745,103.91591124799312,379.0,HDB,hdb
PL23,PUNGGOL,BLK 201 PUNGGOL FIELD,35831.2383,42404.7448,1.399766896599864,103.90368863010534,445.0,HDB,hdb
PL24,PUNGGOL,BLK 178 & 193 EDGEFIELD PLAINS,36348.4338,42380.9942,1.3995519599597044,103.90833604330263,749.0,HDB,hdb
PL25,PUNGGOL,BLK 172 EDGEDALE PLAINS,36731.4595,41935.1533,1.3955198255395493,103.9117777047101,283.0,HDB,hdb
PL26,PUNGGOL,BLK 650 PUNGGOL CENTRAL,37123.7973,42130.2229,1.397283842157002,103.91530323143323,375.0,HDB,hdb
PL27,PUNGGOL,BLK 204 PUNGGOL FIELD,35762.7151,42260.5799,1.3984631405322845,103.90307285517675,407.0,HDB,hdb
PL28,PUNGGOL,BLK 194 PUNGGOL ROAD,36145.8836,42652.6976,1.4020092036707783,103.90651604233183,363.0,HDB,hdb
PL29,PUNGGOL,BLK 633 PUNGGOL DRIVE,36897.0646,42490.1374,1.400538847013659,103.91326596736533,298.0,HDB,hdb
PL30,PUNGGOL,BLK 170D PUNGGOL EAST,36989.2194,41806.2447,1.3943539447375142,103.91409384167889,204.0,HDB,hdb
PL31,PUNGGOL,BLK 301 PUNGGOL CENTRAL,36110.4866,42837.2882,1.4036785832909173,103.90619802298995,222.0,HDB,hdb
PL32,PUNGGOL,BLK 302 PUNGGOL PLACE,35933.3863,42966.5081,1.4048472500172462,103.90460666624058,203.0,HDB,hdb
PL33,PUNGGOL,BLK 621A - 621B EDGEFIELD WALK,36521.4363,42569.3563,1.4012553870089215,103.9098906657592,48.0,HDB,hdb
PL34,PUNGGOL,BLK 603 PUNGGOL ROAD,36309.071,42857.6068,1.4038622806100292,103.90798247324102,80.0,HDB,hdb
PL35,PUNGGOL,BLK 602 PUNGGOL CENTRAL,36232.401,42775.4525,1.403119329325957,103.90729350674636,10.0,HDB,hdb
PL36,PUNGGOL,BLK 305 PUNGGOL ROAD,36113.2644,43096.1637,1.4060197574757567,103.9062230563649,382.0,HDB,hdb
PL37,PUNGGOL,BLK 614 EDGEFIELD PLAINS,36495.4409,42788.2417,1.4032349137543962,103.90965714004695,234.0,HDB,hdb
PL38,PUNGGOL,BLK 612 PUNGGOL DRIVE,36381.5675,42939.0974,1.404599230619109,103.90863393763117,10.0,HDB,hdb
PL39,PUNGGOL,BLK 267 PUNGGOL FIELD,35192.9049,42872.8244,1.404000203581804,103.89795280345739,430.0,HDB,hdb
PL40,PUNGGOL,BLK 270 PUNGGOL FIELD,35326.1743,42841.9622,1.4037210635186224,103.89915033137765,243.0,HDB,hdb
PL41,PUNGGOL,BLK 273 PUNGGOL PLACE,35636.9282,42723.6586,1.4026510883226686,103.9019426804346,458.0,HDB,hdb
PL42,PUNGGOL,BLK 616 PUNGGOL DRIVE,36722.4823,42665.6779,1.402126423994567,103.91169725663087,598.0,HDB,hdb
PL43,PUNGGOL,BLK 288 PUNGGOL PLACE,35765.2615,42620.0879,1.4017143985503484,103.9030958327368,417.0,HDB,hdb
PL44,PUNGGOL,BLK 206A PUNGGOL PLACE,35568.6186,42304.0762,1.3988565566526352,103.90132875322395,55.0,HDB,hdb
PL45,PUNGGOL,BLK 169 PUNGGOL FIELD,37034.4487,41726.1275,1.393629380207697,103.91450023771391,354.0,HDB,hdb
PL46,PUNGGOL,BLK 624 PUNGGOL CENTRAL,36714.9868,42459.2349,1.4002594317477948,103.911629841452,428.0,HDB,hdb
PL47,PUNGGOL,BLK 207 PUNGGOL PLACE,35522.7156,42499.8392,1.4006269776141702,103.9009163284307,214.0,HDB,hdb
PL48,PUNGGOL,BLK 271 PUNGGOL WALK,35463.4411,42762.8004,1.4030051179067977,103.90038376648238,476.0,HDB,hdb
PL49,PUNGGOL,BLK 210 PUNGGOL PLACE,35463.2889,42357.9568,1.39934386050485,103.90038229474251,214.0,HDB,hdb
PL50,PUNGGOL,BLK 211 PUNGGOL WALK,35358.2193,42587.4444,1.4014192894388904,103.89943821756682,192.0,HDB,hdb
PL51,PUNGGOL,BLK 213 PUNGGOL WALK,35270.4165,42433.5886,1.4000278960765087,103.89864919917358,321.0,HDB,hdb
PL52,PUNGGOL,BLK 312 SUMANG LINK,35584.2349,43559.8993,1.410213756755385,103.90146940720668,587.0,HDB,hdb
PL53,PUNGGOL,BLK 266 PUNGGOL WAY,35217.6575,43016.4003,1.4052986453292424,103.89817526182316,424.0,HDB,hdb
PL54,PUNGGOL,BLK 259 PUNGGOL FIELD,34902.6149,42928.77,1.4045062262447912,103.89534432107756,497.0,HDB,hdb
PL55,PUNGGOL,BLK 261 PUNGGOL WAY,35069.2354,43028.1349,1.4054048056345347,103.89684156866551,364.0,HDB,hdb
PL56,PUNGGOL,BLK 672 EDGEFIELD PLAINS,36726.0925,43212.3119,1.4070699794626342,103.91172986197292,670.0,HDB,hdb
PL57,PUNGGOL,BLK 665 PUNGGOL DRIVE,37055.2239,42642.9595,1.4019208645334236,103.91468720451964,521.0,HDB,hdb
PL58,PUNGGOL,663  PUNGGOL DRIVE,37289.3261,42421.1514,1.399914839464193,103.91679073265148,566.0,HDB,hdb
PL59,PUNGGOL,BLK 308 PUNGGOL WALK,35282.797,43327.1927,1.4081093216534801,103.89876067269095,669.0,HDB,hdb
PL60,PUNGGOL,BLK 670 EDGEFIELD PLAINS,36896.1695,43074.4327,1.4058229986447555,103.91325810351427,558.0,HDB,hdb
PL61,PUNGGOL,BLK 678 PUNGGOL DRIVE,36410.0435,43106.6938,1.4061149025133164,103.90888986674658,938.0,HDB,hdb
PL62,PUNGGOL,BLK 256 SUMANG WALK,34923.1009,43042.4085,1.4055339264168527,103.89552843195193,300.0,HDB,hdb
PL65,PUNGGOL,BLK 310 PUNGGOL WALK,35389.8621,43509.9902,1.4097624479246258,103.89972278958615,466.0,HDB,hdb
PL66,PUNGGOL,BLK 121 EDGEDALE PLAINS,36352.1816,41721.0087,1.3935832922158495,103.9083695310193,534.0,HDB,hdb
PL67,PUNGGOL,BLK 314 PUNGGOL WAY,35143.9937,43367.4988,1.4084738701672737,103.89751341807955,735.0,HDB,hdb
PL68,PUNGGOL,BLK 217 SUMANG WALK,34935.4135,42745.609,1.4028497771467379,103.8956389998495,366.0,HDB,hdb
PL69,PUNGGOL,BLK 661 EDGEDALE PLAINS,37380.9995,42710.8525,1.4025347595532867,103.91761458579163,699.0,HDB,hdb
PL70,PUNGGOL,BLK 226 SUMANG LANE,34668.4946,42762.2985,1.4030007739268127,103.89324051770683,773.0,HDB,hdb
PL71,PUNGGOL,BLK 682 EDGEDALE PLAINS EDGEDALE PLAINS,37175.8873,42873.1765,1.4040028239494422,103.91577153642424,732.0,HDB,hdb
PL75,PUNGGOL,BLK 325 SUMANG WALK,35281.7517,43917.728,1.4134499069115312,103.898751428957,579.0,HDB,hdb
PL77,PUNGGOL,BLK 659 PUNGGOL EAST ROAD,37596.6187,42542.5155,1.4010123109754948,103.91955204475835,376.0,HDB,hdb
PL78,PUNGGOL,BLK 322 SUMANG WALK,35143.0392,43671.1572,1.4112200458616677,103.89750491628322,472.0,HDB,hdb
PL79,PUNGGOL,BLK 655 PUNGGOL EAST,37787.0655,42329.5838,1.3990865715031735,103.92126329189911,564.0,HDB,hdb
PL84,PUNGGOL,BLK 653 PUNGGOL DRIVE,37695.6419,42190.0385,1.3978246062557662,103.92044173089411,489.0,HDB,hdb
PL85,PUNGGOL,BLK 402 NORTHSHORE DRIVE,35459.5056,44027.7283,1.4144446634549876,103.90034872961816,277.0,HDB,hdb
PL86,PUNGGOL,BLK 411 NORTHSHORE DRIVE,36071.7449,44415.8333,1.4179543758353037,103.90585033890689,162.0,HDB,hdb
PL87,PUNGGOL,BLK 423C NORTHSHORE CRESCENT,36109.5023,44575.0173,1.4193939665916053,103.90618966735775,383.0,HDB,hdb
PL88,PUNGGOL,BLK 433 NORTHSHORE DRIVE,36576.359,44364.7351,1.417492115176636,103.91038472453967,408.0,HDB,hdb
PL89,PUNGGOL,BLK 435 NORTHSHORE DRIVE,36642.0912,44523.7985,1.4189306059857634,103.91097543387741,654.0,HDB,hdb
PM10,PASIR RIS,BLK 204A PASIR RIS STREET 21,42373.461,38753.7772,1.3667464214739626,103.96247396456312,355.0,HDB,hdb
PM11,PASIR RIS,BLK 269A PASIR RIS STREET 21,42482.8751,38537.8136,1.3647932754078989,103.96345701840346,227.0,HDB,hdb
PM12,PASIR RIS,BLK 272A PASIR RIS STREET 21,42657.807,38550.2316,1.364905492978833,103.96502890331372,173.0,HDB,hdb
PM13,PASIR RIS,BLK 199A PASIR RIS STREET 12,42053.3726,38723.5879,1.366473554777537,103.95959774167446,435.0,HDB,hdb
PM14,PASIR RIS,BLK 180A PASIR RIS STREET 11,42109.8791,38528.4122,1.3647084328267207,103.96010539790726,428.0,HDB,hdb
PM15,PASIR RIS,BLK 158A PASIR RIS STREET 13,42284.7957,38467.7932,1.3641601337238676,103.96167711032794,1000.0,HDB,hdb
PM16,PASIR RIS,BLK 149A PASIR RIS STREET 13,42400.9355,38268.6092,1.3623587330477784,103.96272060688577,245.0,HDB,hdb
PM17,PASIR RIS,BLK 142A PASIR RIS STREET 11,42071.2657,38321.6853,1.3628388914348102,103.95975833337474,398.0,HDB,hdb
PM18,PASIR RIS,BLK 135A PASIR RIS STREET 11,41750.9103,38533.7141,1.3647565501015386,103.95687982769032,247.0,HDB,hdb
PM19,PASIR RIS,BLK 108A PASIR RIS STREET 12,41766.7964,38887.5806,1.367956777555041,103.95702273852433,437.0,HDB,hdb
PM2,PASIR RIS,BLK 220A PASIR RIS STREET 21,42210.8365,39121.6128,1.3700730656196631,103.96101285046049,1000.0,HDB,hdb
PM20,PASIR RIS,BLK 526 PASIR RIS STREET 51,40702.1342,38896.9108,1.368041633413594,103.94745603169562,814.0,HDB,hdb
PM21,PASIR RIS,BLK 530 PASIR RIS DRIVE 1,40920.1747,39245.8244,1.3711969823159393,103.94941542540158,428.0,HDB,hdb
PM22,PASIR RIS,BLK 555A PASIR RIS STREET 51,41231.6084,38954.5238,1.3685624312364952,103.95221374215522,355.0,HDB,hdb
PM23,PASIR RIS,BLK 564A PASIR RIS STREET 51,40930.0174,38967.7033,1.368681755302249,103.9495037477115,380.0,HDB,hdb
PM24,PASIR RIS,BLK 561A PASIR RIS STREET 51,41131.632,38802.2291,1.3671851799114298,103.9513153189908,295.0,HDB,hdb
PM25,PASIR RIS,BLK 500A PASIR RIS STREET 52,40496.5258,39820.0373,1.3763901312097717,103.94560888980388,508.0,HDB,hdb
PM26,PASIR RIS,BLK 521A PASIR RIS STREET 52,40316.681,39541.0967,1.373867572894941,103.94399274023186,449.0,HDB,hdb
PM27,PASIR RIS,BLK 578A PASIR RIS STREET 53,40606.3885,39551.3513,1.3739601888977973,103.94659596969208,326.0,HDB,hdb
PM28,PASIR RIS,BLK 586A PASIR RIS STREET 53,40736.5955,39633.1743,1.3747001092714668,103.94776600610439,301.0,HDB,hdb
PM29,PASIR RIS,BLK 601A ELIAS ROAD,40247.7753,39924.3544,1.3773336408343035,103.94337373293367,412.0,HDB,hdb
PM3,PASIR RIS,BLK 225A PASIR RIS STREET 21,42201.9401,39312.6071,1.3718003498167461,103.96093300168182,388.0,HDB,hdb
PM30,PASIR RIS,BLK 614A ELIAS ROAD,40114.6224,39748.7266,1.3757453839953475,103.94217718688299,351.0,HDB,hdb
PM32,PASIR RIS,BLK 631A PASIR RIS DRIVE 3,39883.2972,40142.5172,1.3793067735982911,103.94009872430242,453.0,HDB,hdb
PM33,PASIR RIS,BLK 635A PASIR RIS DRIVE 1,39864.6837,39894.7315,1.3770658998249783,103.93993136890829,448.0,HDB,hdb
