carpark_id,area,address,latitude,longitude,x_coordinate,y_coordinate,total_lots,agency,dataset
TG1,JURONG EAST,BLK 24 & 25 TEBAN GARDENS,1.323312993,103.7376345,17351.3149,33950.9498,133,HDB,hdb
TG2,JURONG EAST,BLK 49 TO 54 TEBAN GARDENS,1.321574297,103.7376019,17347.6784,33758.6936,273,HDB,hdb
TG3,JURONG EAST,BLK 30/31/46/48 TEBAN GARDENS,1.320634993,103.7389774,17500.7539,33654.8242,208,HDB,hdb
TG6,JURONG EAST,"BLK 32, 39/41 TEBAN GARDENS",1.321825138,103.7410927,17736.171,33786.4157,176,HDB,hdb
TG7,JURONG EAST,BLK 33/38/43/45 TEBAN GARDENS,1.320145363,103.742291,17869.5236,33600.6696,362,HDB,hdb
TGM1,JURONG EAST,BLK 63A TEBAN GARDENS ROAD,1.321172682,103.738914,17493.7022,33714.2794,515,HDB,hdb
TGM2,JURONG EAST,BLK 61 TEBAN GARDENS ROAD,1.322145019,103.7382945,17424.7554,33821.7982,189,HDB,hdb
TGM3,JURONG EAST,BLK 22A TEBAN GARDENS ROAD,1.323261328,103.7393284,17539.8244,33945.2298,553,HDB,hdb
TGM4,JURONG EAST,BLK 57A TEBAN GARDENS ROAD,1.322522222,103.7372518,17308.7145,33863.5119,388,HDB,hdb
TGML,JURONG EAST,BLK 64 AND 65 TEBAN GARDENS ROAD,1.321749687,103.7393415,17541.2774,33778.08,4,HDB,hdb
TH1,TENGAH,BLK 112 PLANTATION CRESCENT,1.355433714,103.7346044,17014.2385,37502.7133,528,HDB,hdb
TH1L,TENGAH,"BLK 111A,111B,111C,112A,113A,113B, PLANTATION CRESCENT",1.354819883,103.7352228,17083.0529,37434.8361,8,HDB,hdb
TH3,TENGAH,BLK 123 & 129 TENGAH DRIVE/PLANTATION CRESCENT,1.35912586,103.7348759,17044.4687,37910.9713,558,HDB,hdb
TH3L,TOA PAYOH,BLK 30–35 TOA PAYOH LOR 3,1.3345,103.85,56789.0123,56789.0123,300,HDB,hdb
THM,QUEENSTOWN,BLK 37B COMMONWEALTH DRIVE,1.298203122,103.7978942,24057.579,31174.2517,741,HDB,hdb
THPP,TAMPINES,BLK 120–125 TAMPINES STREET 11,1.3456,103.9445,67890.1234,67890.1234,15,HDB,hdb
TJ27,JURONG WEST,BLK 151/154 YUNG HO ROAD,1.327197432,103.7210662,15507.4392,34380.5493,223,HDB,hdb
TJ28,JURONG WEST,BLK 364 YUNG AN ROAD,1.337119757,103.7204589,15439.9056,35477.7143,755,HDB,hdb
TJ29,JURONG WEST,BLK 155A YUNG LOH ROAD,1.328142779,103.7223023,15645.0192,34485.0749,306,HDB,hdb
TJ30,JURONG WEST,BLK 163A YUNG PING ROAD,1.330101424,103.7222392,15638.0002,34701.6525,745,HDB,hdb
TJ31,JURONG WEST,BLK 331A KANG CHING ROAD,1.33859457,103.7228702,15708.2643,35640.7797,833,HDB,hdb
TJ32,JURONG WEST,BLK 346A KANG CHING ROAD,1.340049501,103.720183,15409.2144,35801.6725,543,HDB,hdb
TJ33,JURONG WEST,BLK 328A TAH CHING ROAD,1.337109414,103.7232498,15750.5079,35476.5566,441,HDB,hdb
TJ34,JURONG WEST,BLK 115A HO CHING ROAD,1.334020236,103.7245403,15894.1114,35134.964,350,HDB,hdb
TJ35,JURONG WEST,BLK 183A CORPORATION DRIVE,1.332900639,103.722484,15665.26,35011.1747,365,HDB,hdb
TJ36,JURONG WEST,BLK 121A YUAN CHING ROAD,1.336207855,103.7245298,15892.9516,35376.8603,305,HDB,hdb
TJ37,JURONG WEST,BLK 337 TAH CHING ROAD,1.338282534,103.7225283,15670.2177,35606.278,384,HDB,hdb
TJ38,JURONG WEST,175 YUNG KUANG ROAD,1.332313569,103.7217797,15586.8737,34946.2629,293,HDB,hdb
TJ39,JURONG WEST,138 YUAN CHING ROAD,1.327906761,103.7233239,15758.7046,34458.9721,675,HDB,hdb
TJ41,JURONG WEST,BLK 140 CORPORATION DRIVE,1.326821061,103.7233976,15766.9047,34338.9204,316,HDB,hdb
TJ42,JURONG WEST,BLK 150 CORPORATION DRIVE,1.327225464,103.7223494,15650.2468,34383.6425,126,HDB,hdb
TM10,TAMPINES,BLK 331A TAMPINES STREET 32,1.353353646,103.9602551,42126.6048,37272.8556,287,HDB,hdb
TM11,TAMPINES,BLK 384A TAMPINES STREET 32,1.354400372,103.9585245,41934.0052,37388.5874,446,HDB,hdb
TM12,TAMPINES,BLK 390A TAMPINES AVENUE 7,1.355830434,103.9572155,41788.3197,37546.7093,350,HDB,hdb
TM13,TAMPINES,BLK 374A TAMPINES STREET 34,1.356357094,103.9591007,41998.1122,37604.9556,209,HDB,hdb
TM14,TAMPINES,BLK 891B TAMPINES AVENUE 8,1.349150151,103.9305717,38823.1951,36807.9012,365,HDB,hdb
TM15,TAMPINES,BLK 450B TAMPINES STREET 42,1.357730625,103.9522237,41232.7759,37756.7953,299,HDB,hdb
TM16,TAMPINES,BLK 230A TAMPINES STREET 21,1.355754807,103.9502311,41011.0361,37538.3082,284,HDB,hdb
TM17,TAMPINES,BLK 842A TAMPINES STREET 82,1.351213155,103.9379871,39648.4301,37036.0523,448,HDB,hdb
TM18,TAMPINES,BLK 856A TAMPINES STREET 82,1.352397971,103.9380349,39653.7508,37167.0637,312,HDB,hdb
TM19,TAMPINES,BLK 364A TAMPINES STREET 34,1.357342655,103.9593449,42025.283,37713.9356,100,HDB,hdb
TM1A,TAMPINES,BLK 952 & 954 TAMPINES STREET 96,1.34356175,103.9360489,39432.7734,36189.9885,651,HDB,hdb
TM20,TAMPINES,BLK 366A TAMPINES STREET 34,1.358142718,103.9610215,42211.8682,37802.4125,234,HDB,hdb
TM21,TAMPINES,BLK 340A TAMPINES STREET 33,1.351413327,103.9604738,42150.9608,37058.3057,338,HDB,hdb
TM22,TAMPINES,BLK 351A TAMPINES STREET 33,1.352264487,103.9628295,42413.1125,37152.4367,345,HDB,hdb
TM23,TAMPINES,BLK 354A TAMPINES STREET 33,1.354661486,103.9621811,42340.9357,37417.4815,242,HDB,hdb
TM24,TAMPINES,BLK 359A TAMPINES STREET 34,1.355417948,103.9614424,42258.7221,37501.1231,344,HDB,hdb
TM25,TAMPINES,BLK 497E TAMPINES STREET 45,1.358714747,103.9584951,41930.7103,37865.65,128,HDB,hdb
TM26,TAMPINES,BLK 497K TAMPINES STREET 45,1.35982668,103.9596252,42056.4696,37988.6087,124,HDB,hdb
TM27,TAMPINES,BLK 497L TAMPINES STREET 45,1.360653005,103.9598885,42085.7621,38079.9813,239,HDB,hdb
TM28,TAMPINES,BLK 498K TAMPINES STREET 45,1.362833735,103.9568797,41750.9046,38321.0985,289,HDB,hdb
TM29,TAMPINES,BLK 498C TAMPINES STREET 45,1.360685386,103.9591088,41998.9929,38083.5573,267,HDB,hdb
TM3,TAMPINES,BLK 496A TAMPINES STREET 43,1.361262783,103.950565,41048.1591,38147.3551,428,HDB,hdb
TM30,TAMPINES,BLK 701A TAMPINES STREET 71,1.35687383,103.9366514,39499.7604,37661.9755,408,HDB,hdb
TM31,TAMPINES,BLK 716A TAMPINES STREET 71,1.358751856,103.9366554,39500.2011,37869.6384,826,HDB,hdb
TM32,TAMPINES,BLK 723A TAMPINES STREET 72,1.359535602,103.9352307,39341.6396,37956.2945,460,HDB,hdb
TM33,TAMPINES,BLK 727A TAMPINES STREET 71,1.356363667,103.9360719,39435.2754,37605.5615,369,HDB,hdb
TM34,TAMPINES,BLK 730A TAMPINES STREET 71,1.35721981,103.9334329,39141.5755,37700.2172,435,HDB,hdb
TM35,TAMPINES,BLK 742A TAMPINES STREET 72,1.359914848,103.9341393,39220.1743,37998.2245,632,HDB,hdb
TM36,TAMPINES,BLK 515 TAMPINES CENTRAL 7,1.357162986,103.9390733,39769.2878,37693.9606,225,HDB,hdb
TM37,TAMPINES,BLK 518 TAMPINES CENTRAL 7,1.356176844,103.9386072,39717.4254,37584.9156,244,HDB,hdb
TM4,TAMPINES,BLK 494A TAMPINES STREET 43,1.363095229,103.9521615,41225.8231,38349.9868,1218,HDB,hdb
TM41,TAMPINES,BLK 921A TAMPINES STREET 91,1.347530102,103.9414185,40030.3277,36628.8151,272,HDB,hdb
TM42,TAMPINES,BLK 823A TAMPINES STREET 81,1.348936975,103.9335075,39149.9105,36784.3426,261,HDB,hdb
TM43,TAMPINES,BLK 202A TAMPINES STREET 21,1.353387178,103.9522347,41234.0246,37276.5181,247,HDB,hdb
TM44,TAMPINES,BLK 499 TAMPINES AVENUE 9,1.359200025,103.9563169,41688.2888,37919.2972,216,HDB,hdb
TM45,TAMPINES,BLK 869C TAMPINES AVENUE 8,1.355347417,103.933003,39093.7405,37493.1753,277,HDB,hdb
TM46,TAMPINES,BLK 522 TAMPINES CENTRAL 7,1.358546579,103.9384438,39699.2218,37846.9485,778,HDB,hdb
TM47,TAMPINES,BLK 519 TAMPINES CENTRAL 8,1.356712432,103.9401505,39889.1667,37644.1458,638,HDB,hdb
TM48,TAMPINES,BLK 890 TAMPINES AVENUE 1,1.347078274,103.9341414,39220.4729,36578.8195,210,HDB,hdb
TM49,TAMPINES,BLK 494F TAMPINES STREET 43,1.363979776,103.9530237,41321.7712,38447.8005,197,HDB,hdb
TM5,TAMPINES,BLK 492A TAMPINES STREET 45,1.363108337,103.9540792,41439.247,38351.4469,501,HDB,hdb
TM50,TAMPINES,BLK 870B TAMPINES STREET 86,1.35644833,103.9311196,38884.1396,37614.9003,284,HDB,hdb
TM51,TAMPINES,BLK 879C TAMPINES AVENUE 8,1.351182904,103.9287561,38621.1252,37032.665,330,HDB,hdb
TM52,TAMPINES,BLK 492 TAMPINES ST45,1.363864026,103.9557136,41621.1301,38435.0165,496,HDB,hdb
TM53,TAMPINES,BLK 859B TAMPINES AVENUE 5,1.354853104,103.938689,39726.5335,37438.5434,343,HDB,hdb
TM54,TAMPINES,BLK 875A TAMPINES STREET 86,1.353529262,103.9299226,38750.9399,37292.1188,265,HDB,hdb
TM55,TAMPINES,BLK 873A TAMPINES STREET 85,1.35487904,103.9307058,38838.0939,37441.3741,298,HDB,hdb
TM56,TAMPINES,BLK 858E TAMPINES WALK,1.35439678,103.9408713,39969.4029,37388.0959,171,HDB,hdb
TM6,TAMPINES,BLK 307A TAMPINES STREET 32,1.353247814,103.9563494,41691.9427,37261.1308,809,HDB,hdb
TM7,TAMPINES,BLK 311A TAMPINES STREET 33,1.352808967,103.9576252,41833.9252,37212.6124,245,HDB,hdb
TM8,TAMPINES,BLK 316A TAMPINES STREET 33,1.351500692,103.9572043,41787.0937,37067.9473,50,HDB,hdb
TM9,TAMPINES,BLK 330A TAMPINES STREET 32,1.353345412,103.9590931,41997.2837,37271.9383,20,HDB,hdb
TP10,TOA PAYOH,BLK 68 LORONG 5 TOA PAYOH,1.334916138,103.8535916,30256.17,35233.77,83,HDB,hdb
TP12,TOA PAYOH,BLK 71/72 LORONG 5 TOA PAYOH,1.334027341,103.852107,30090.95,35135.49,82,HDB,hdb
TP14,TOA PAYOH,BLK 63/64 LORONG 5 TOA PAYOH,1.335888611,103.8524077,30124.42,35341.3,53,HDB,hdb
TP15,TOA PAYOH,BLK 53 TO 55 LORONG 5 TOA PAYOH,1.3374794,103.8508335,29949.23,35517.2,85,HDB,hdb
TP16,TOA PAYOH,BLK 175/183 TO 185 TOA PAYOH TOWN CENTRE,1.333245746,103.8483162,29669.0734,35049.0624,668,HDB,hdb
TP17,TOA PAYOH,BLK 177 TO 179 TOA PAYOH TOWN CENTRE,1.333773022,103.8485933,29699.9143,35107.3661,119,HDB,hdb
TP18,TOA PAYOH,BLK 186/191 TO 193 TOA PAYOH TOWN CENTRE,1.332589321,103.8507445,29939.32,34976.48,383,HDB,hdb
TP2,TOA PAYOH,BLK 85/A/B/C LORONG 4 TOA PAYOH,1.336179632,103.8482415,29660.7631,35373.4764,77,HDB,hdb
TP20,TOA PAYOH,BLK 158-161/163/168-174 LORONG 1 TOA PAYOH,1.33102242,103.8444876,29242.9935,34803.2161,90,HDB,hdb
TP22,TOA PAYOH,BLK 148 TO 150 LORONG 1 TOA PAYOH,1.334200937,103.8440423,29193.44,35154.68,183,HDB,hdb
TP27,TOA PAYOH,BLK 125/126/131 LORONG 2 TOA PAYOH,1.337544128,103.8452676,29329.7942,35524.3536,233,HDB,hdb
TP3,TOA PAYOH,BLK 66/70/73 LORONG 4 TOA PAYOH,1.335341206,103.8515502,30028.99,35280.77,215,HDB,hdb
TP30,TOA PAYOH,BLK 116/122 LORONG 1 TOA PAYOH,1.340605802,103.8463328,29448.3398,35862.8984,31,HDB,hdb
TP31,TOA PAYOH,BLK 109/111 TO 115 LORONG 1 TOA PAYOH,1.341101079,103.845871,29396.9527,35917.6634,50,HDB,hdb
TP34,TOA PAYOH,BLK 49 TO 52 LORONG 5 TOA PAYOH,1.337988183,103.8524333,30127.27,35573.46,187,HDB,hdb
TP36,TOA PAYOH,BLK 43 TO 48 LORONG 5/6 TOA PAYOH,1.336252495,103.8538001,30279.3739,35381.5377,250,HDB,hdb
TP3A,TOA PAYOH,BLK 3A LORONG 7 TOA PAYOH,1.339518206,103.8542126,30325.2783,35742.6437,200,HDB,hdb
TP40,TOA PAYOH,BLK 241-252 KIM KEAT LINK/AVENUE,1.331687194,103.8567142,30603.6943,34876.733,360,HDB,hdb
TP41,TOA PAYOH,BLK 253/254/256 KIM KEAT AVENUE,1.331969495,103.8582438,30773.92,34907.95,134,HDB,hdb
TP43,TOA PAYOH,BLK 19 TO 23 LORONG 7 TOA PAYOH,1.334809048,103.8572488,30663.1798,35221.9322,120,HDB,hdb
TP48,TOA PAYOH,BLK 8 LORONG 7 TOA PAYOH,1.337571506,103.8566807,30599.96,35527.39,20,HDB,hdb
TP49,TOA PAYOH,BLK 4/5 LORONG 7 TOA PAYOH,1.338869601,103.8557427,30495.5625,35670.9258,296,HDB,hdb
TP4A,TOA PAYOH,BLK 4A LORONG 7 TOA PAYOH,1.33927119,103.855529,30471.7791,35715.3312,296,HDB,hdb
TP50,TOA PAYOH,BLK 1 TO 3 LORONG 7 TOA PAYOH,1.338878433,103.854431,30349.5891,35671.9011,296,HDB,hdb
TP52,TOA PAYOH,BLK 210 TO 215 LORONG 8 TOA PAYOH,1.341408653,103.8545392,30361.63,35951.68,456,HDB,hdb
TP53,TOA PAYOH,BLK 216 TO 221 LORONG 8 TOA PAYOH,1.342442066,103.8555524,30474.3865,36065.9505,323,HDB,hdb
TP54,TOA PAYOH,BLK 222 TO 224 LORONG 8 TOA PAYOH,1.341438887,103.8564559,30574.9288,35955.0251,256,HDB,hdb
TP60,TOA PAYOH,BLK 236 TO 240 TOA PAYOH LORONG 1,1.34016499,103.8522587,30107.83,35814.16,275,HDB,hdb
TP62,TOA PAYOH,BLK 199 TO 201 TOA PAYOH NORTH,1.341419702,103.8504611,29907.7722,35952.8982,162,HDB,hdb
TP63,TOA PAYOH,BLK 202 TO 204 TOA PAYOH NORTH,1.341762454,103.8490328,29748.8203,35990.7969,173,HDB,hdb
TP67,TOA PAYOH,BLK 25-27/257-259 KIM KEAT AVENUE,1.332749275,103.8571109,30647.8392,34994.1728,183,HDB,hdb
TP68,TOA PAYOH,BLK 196 KIM KEAT AVENUE,1.331135704,103.8592937,30890.764,34815.7549,21,HDB,hdb
TP7,TOA PAYOH,BLK 100/103-106 LORONG 1 TOA PAYOH,1.339803902,103.8487652,29719.04,35774.23,187,HDB,hdb
TP8,TOA PAYOH,BLK 91-96/98/100 LORONG 3 TOA PAYOH,1.339391741,103.848451,29684.0801,35728.6552,189,HDB,hdb
TPB1,TOA PAYOH,BLK 18A LORONG 6 TOA PAYOH,1.336064863,103.8565975,30590.6956,35360.7931,200,HDB,hdb
TPL,OUTRAM,BLK 5/7 TANJONG PAGAR,1.276907575,103.8430074,29078.289,28819.4744,18,HDB,hdb
TPM,OUTRAM,BLK 1/6 TANJONG PAGAR MSCP,1.2754814,103.8422974,28999.272,28661.7751,384,HDB,hdb
TPM2,TOA PAYOH,BLK 101C LORONG 2 TOA PAYOH,1.339270204,103.8470872,29532.3014,35715.2153,211,HDB,hdb
TPM3,TOA PAYOH,BLK 171A LORONG 1 TOA PAYOH,1.330749004,103.8422339,28992.1869,34772.9821,370,HDB,hdb
TPM4,TOA PAYOH,BLK 81C LORONG 4 TOA PAYOH,1.335754157,103.8493461,29783.6897,35326.4304,343,HDB,hdb
TPM5,TOA PAYOH,BLK 84C LORONG 2 TOA PAYOH,1.335818685,103.8473399,29560.4287,35333.5642,342,HDB,hdb
TPM6,TOA PAYOH,BLK 35A LORONG 5 TOA PAYOH,1.334889654,103.8546234,30371.0062,35230.8425,358,HDB,hdb
TPM7,TOA PAYOH,BLK 120A LORONG 2 TOA PAYOH,1.339849706,103.8459218,29402.5995,35779.293,482,HDB,hdb
TPM8,TOA PAYOH,BLK 11A LORONG 8 TOA PAYOH,1.336635251,103.859286,30889.8975,35423.8667,800,HDB,hdb
TPM9,TOA PAYOH,BLK 10A LORONG 7 TOA PAYOH,1.337102299,103.857789,30723.296,35475.5087,852,HDB,hdb
TPMA,TOA PAYOH,BLK 60A LORONG 4 TOA PAYOH,1.33650366,103.8511336,29982.6197,35409.3079,436,HDB,hdb
TPMB,TOA PAYOH,BLK 156A LORONG 1 TOA PAYOH,1.333054807,103.8452408,29326.8155,35027.9474,601,HDB,hdb
TPMC,TOA PAYOH,BLK 110A LORONG 1 TOA PAYOH,1.341935891,103.8461607,29429.1872,36009.9728,633,HDB,hdb
TPMD,TOA PAYOH,BLK 161A LORONG 1 TOA PAYOH,1.330208075,103.8449112,29290.1401,34713.1702,143,HDB,hdb
TPME,TOA PAYOH,BLK 93A LORONG 4 TOA PAYOH,1.338446133,103.8498468,29839.4181,35624.0957,172,HDB,hdb
TPMF,TOA PAYOH,BLK 141A LORONG 2 TOA PAYOH,1.335166644,103.8455971,29366.473,35261.4638,452,HDB,hdb
TPMG,TOA PAYOH,BLK 128A LORONG 1 TOA PAYOH,1.338249039,103.8440731,29196.869,35602.2984,116,HDB,hdb
TPMH,TOA PAYOH,BLK 260 KIM KEAT AVENUE,1.33202292,103.8573979,30679.7745,34913.8565,246,HDB,hdb
TPMJ,TOA PAYOH,BLK 146A LORONG 2 TOA PAYOH,1.334266202,103.8454805,29353.495,35161.8974,657,HDB,hdb
TPMK,TOA PAYOH,BLK 194A KIM KEAT AVENUE,1.330976904,103.8585718,30810.4264,34798.1948,251,HDB,hdb
TPML,TOA PAYOH,BLK 233A LORONG 8 TOA PAYOH,1.338225876,103.8589232,30849.5226,35599.7494,266,HDB,hdb
TPMM,TOA PAYOH,BLK 227A LORONG 8 TOA PAYOH,1.339014103,103.8580037,30747.1931,35686.9065,259,HDB,hdb
TPMN,TOA PAYOH,BLK 78B TOA PAYOH CENTRAL,1.334893016,103.8485785,29698.2634,35231.2092,815,HDB,hdb
TPMP,TOA PAYOH,BLK 138 LORONG 1A TOA PAYOH,1.336684166,103.8448014,29277.9112,35429.2632,808,HDB,hdb
TPMQ,TOA PAYOH,BLK 130 LORONG 1 TOA PAYOH,1.336978466,103.8428537,29061.1557,35461.8044,662,HDB,hdb
TPMR,TOA PAYOH,BLK 261A TOA PAYOH EAST,1.333736554,103.8556732,30487.836,35103.3396,374,HDB,hdb
TPMS,TOA PAYOH,BLK 265 KIM KEAT AVENUE,1.331570326,103.8600139,30970.9164,34863.814,327,HDB,hdb
TR1,KALLANG,BLK 102/107 TOWNER ROAD,1.319730403,103.8611096,31092.8691,33554.6172,391,HDB,hdb
TRM,KALLANG,BLK 14A KAMPONG ARANG ROAD,1.300331304,103.8836578,33602.3061,31409.6032,399,HDB,hdb
TRS,KALLANG,BLK 14 KAMPONG ARANG ROAD,1.300649419,103.8834701,33581.4137,31444.7784,269,HDB,hdb
TW1,CHOA CHU KANG,BLK 25/26 TECK WHYE LANE,1.377688149,103.7551592,19301.8301,39963.4141,108,HDB,hdb
TW2,CHOA CHU KANG,BLK 15-20 TECK WHYE LANE,1.378749975,103.7544749,19225.6875,40080.8281,355,HDB,hdb
TW3,CHOA CHU KANG,BLK 8/11 TECK WHYE LANE,1.380330069,103.754505,19229.041,40255.5469,338,HDB,hdb
TW4,CHOA CHU KANG,BLK 1/7 TECK WHYE AVENUE,1.382072511,103.7530985,19072.5156,40448.2227,266,HDB,hdb
TWCM,KALLANG,BLK 149 TOWNER ROAD,1.318275128,103.8593229,30894.0285,33393.6983,279,HDB,hdb
TWM1,CHOA CHU KANG,BLK 154A JALAN TECK WHYE,1.379154477,103.757533,19566.0155,40125.5448,776,HDB,hdb
TWM2,CHOA CHU KANG,BLK 158A JALAN TECK WHYE,1.37963666,103.7565767,19459.5932,40178.8656,674,HDB,hdb
TWM3,CHOA CHU KANG,BLK 160A JALAN TECK WHYE,1.380388916,103.7573167,19541.9487,40262.0437,1000,HDB,hdb
TWM4,CHOA CHU KANG,BLK 165 TECK WHYE CRESCENT,1.382920778,103.7539445,19166.6753,40542.0167,200,HDB,hdb
TWM6,CHOA CHU KANG,BLK 161 JALAN TECK WHYE,1.38009336,103.7581869,19638.7886,40229.3595,224,HDB,hdb
U0036,BEDOK,UPPER EAST COAST ROAD OFF STREET,1.312238716,103.9260529,38320.451,32726.3989,99,URA,lta
U0042,BEDOK,UPPER CHANGI ROAD - BEDOK ROAD OFF STREET,1.332124201,103.9464677,40592.3344,34925.33161,9,URA,lta
U1,BUKIT BATOK,BLK 101/110 BUKIT BATOK WEST AVENUE 6,1.348389703,103.7469815,18391.6404,36723.769,516,HDB,hdb
U10,BUKIT BATOK,BLK 178/184 BUKIT BATOK WEST AVENUE 8,1.345803542,103.7437242,18029.1321,36437.8173,214,HDB,hdb
U11,BUKIT BATOK,BLK 166 BUKIT BATOK WEST AVENUE 8,1.347420917,103.7433032,17982.2826,36616.6603,120,HDB,hdb
U12,BUKIT BATOK,BLK 201/211 BUKIT BATOK STREET 21,1.346961572,103.7494703,18668.6078,36565.8437,773,HDB,hdb
U13,BUKIT BATOK,BLK 212/230 BUKIT BATOK STREET 21,1.347803447,103.7532223,19086.17,36658.92,661,HDB,hdb
U15,BUKIT BATOK,BLK 231/237 BUKIT BATOK EAST AVENUE 5,1.3488837,103.7554363,19332.565,36778.361,419,HDB,hdb
U17,BUKIT BATOK,BLK 242/253 BUKIT BATOK EAST AVENUE 2/5,1.350095966,103.7568056,19484.9573,36912.4024,427,HDB,hdb
U18,BUKIT BATOK,BLK 254/265 BUKIT BATOK EAST AVENUE 4,1.351089412,103.7587334,19699.5049,37022.2461,312,HDB,hdb
U19,BUKIT BATOK,BLK 266/284 BUKIT BATOK EAST AVENUE 3/4,1.348502857,103.7583224,19653.7625,36736.2392,501,HDB,hdb
U2,BUKIT BATOK,BLK 111/132 BUKIT BATOK WEST AVENUE 6,1.349872484,103.7463093,18316.8368,36887.7302,1109,HDB,hdb
U21,BUKIT BATOK,BLK 301/309 BUKIT BATOK STREET 31,1.357355414,103.7485836,18569.9729,37715.1464,313,HDB,hdb
U22,BUKIT BATOK,BLK 310/323 BUKIT BATOK STREET 32/33,1.360764333,103.7465146,18339.7245,38092.0958,495,HDB,hdb
U23,BUKIT BATOK,BLK 407-426 BUKIT BATOK WEST AVENUE 2/4,1.363021193,103.7455653,18234.0951,38341.652,713,HDB,hdb
U24,BUKIT BATOK,BLK 324/336 BUKIT BATOK STREET 32/33,1.36390798,103.7476453,18465.58,38439.7002,364,HDB,hdb
U24T,BUKIT BATOK,BLK 333/334 BUKIT BATOK WEST AVENUE 4,1.364516332,103.7474288,18441.4863,38506.9696,46,HDB,hdb
U25,BUKIT BATOK,BLK 337-353/355-356 BUKIT BATOK STREET 34,1.363105248,103.75001,18728.7311,38350.9289,625,HDB,hdb
U26,BUKIT BATOK,BLK 354/357-370 BUKIT BATOK STREET 31,1.360516341,103.7501314,18742.24,38064.66,595,HDB,hdb
U27,BUKIT BATOK,BLK 371-373 BUKIT BATOK STREET 31,1.359593087,103.7510651,18846.1378,37962.5676,20,HDB,hdb
U28,BUKIT BATOK,BLK 374-376 BUKIT BATOK STREET 31,1.35787574,103.7505612,18790.052,37772.6738,15,HDB,hdb
U29,BUKIT BATOK,BLK 376 BUKIT BATOK MSCP,1.358592199,103.7492986,18649.5445,37851.9011,338,HDB,hdb
U3,BUKIT BATOK,BLK 133/139 BUKIT BATOK WEST AVENUE 6,1.351391957,103.7443516,18098.9773,37055.7538,159,HDB,hdb
U30,BUKIT BATOK,BLK 523-525 BUKIT BATOK STREET 52,1.356914376,103.7526952,19027.5388,37666.3629,143,HDB,hdb
U31,BUKIT BATOK,BLKS 526-534 BUKIT BATOK STREET 51,1.356913403,103.7510736,18847.0784,37666.2614,348,HDB,hdb
U32,BUKIT BATOK,BLKS 512-514 BUKIT BATOK STREET 52,1.354100234,103.752614,19018.5011,37355.1895,128,HDB,hdb
U33,BUKIT BATOK,BLKS 535-542 BUKIT BATOK STREET 51/52,1.354978239,103.751307,18873.0414,37452.2798,290,HDB,hdb
U34,BUKIT BATOK,BLKS 501-511 BUKIT BATOK STREET 52,1.351733686,103.7537032,19139.7066,37093.5044,303,HDB,hdb
U38,BUKIT BATOK,BLK 185/187 BUKIT BATOK WEST AVENUE 6,1.346726093,103.7445771,18124.0483,36539.8249,115,HDB,hdb
U39,BUKIT BATOK,BLK 631 BUKIT BATOK CENTRAL,1.349759432,103.7509888,18837.6188,36875.2113,248,HDB,hdb
U4,BUKIT BATOK,BLK 140/143 BUKIT BATOK STREET 11,1.350653565,103.74322,17973.0318,36974.1108,259,HDB,hdb
U40,BUKIT BATOK,BLK 644A BUKIT BATOK CENTRAL,1.348632401,103.7513683,18879.8441,36750.5885,288,HDB,hdb
U41,BUKIT BATOK,BLK 632/644 BUKIT BATOK CENTRAL,1.349484597,103.7520483,18955.5289,36844.8175,30,HDB,hdb
U43,BUKIT BATOK,BLK 404A BUKIT BATOK WEST AVENUE 7,1.365083114,103.7459369,18275.4565,38569.6475,270,HDB,hdb
U45,BUKIT BATOK,BLK 285A BUKIT BATOK EAST AVENUE 3,1.346918492,103.7578989,19606.6244,36561.0495,159,HDB,hdb
U46,BUKIT BATOK,BLK 297 - 299 BUKIT BATOK ST 22 BUKIT BATOK STREET 22,1.344168211,103.7476269,18463.4479,36256.9749,241,HDB,hdb
U48,BUKIT BATOK,BLK 350 BUKIT BATOK STREET 32,1.361434319,103.7487706,18590.8011,38166.1707,93,HDB,hdb
U5,BUKIT BATOK,BLK 144/149 BUKIT BATOK WEST AVENUE 6,1.350137241,103.7446779,18135.2799,36917.0123,101,HDB,hdb
U50,BUKIT BATOK,BLK 230A BUKIT BATOK ST 21 BUKIT BATOK STREET 21,1.347341945,103.7556517,19356.5349,36607.8807,38,HDB,hdb
U51,BUKIT BATOK,BLK 412A BUKIT BATOK WEST AVENUE 4,1.364844192,103.7464839,18336.325,38543.2265,350,HDB,hdb
U52,BUKIT BATOK,BLK 194 BUKIT BATOK WEST AVENUE 6,1.344607696,103.745017,18172.9985,36305.5813,952,HDB,hdb
U54,BUKIT BATOK,241A BUKIT BATOK EAST AVENUE 5,1.350778258,103.7552535,19312.2301,36987.8524,235,HDB,hdb
U55,BUKIT BATOK,BLK 445 BUKIT BATOK WEST AVENUE 8,1.350833759,103.7382456,17419.4393,36994.0568,350,HDB,hdb
U56,BUKIT BATOK,BLK 443 BUKIT BATOK WEST AVENUE 8,1.356146205,103.7373308,17317.656,37581.4848,1004,HDB,hdb
U57,BUKIT BATOK,BLK 293 BUKIT BATOK STREET 21,1.346002442,103.7553518,19323.1576,36459.7662,1070,HDB,hdb
U58,BUKIT BATOK,BLK 448 BT BATOK WEST AVENUE 9,1.352144409,103.7404734,17667.3706,37138.9724,850,HDB,hdb
